Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Na Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
1		MGL03_03	PM2.5	1.78791915	1.508790696	4.96196877	1.095847984	85	54.25783396	5.912142992		5.809892714		11.8120946	0.062305003	0	0	0	0	0	22.1457243	0
4		MGL03_03	PM2.5	0.335234841	0.653325536	1.978417097	0.929130466	47	69.72125769	3.131982684		4.379490018		0	1.594280824	0	0	0	3.838768974	6.909772754	5.760374293	4.664071277
5		MGL03_03	PM10	11.50972953	3.828138293	13.50947697	1.261833602	436	29.94017601	0	41.73240662	0.065367983		18.46396178	0	0	3.831974417	4.669227451	1.29688764	0	0	0
6		MGL03_03	PM2.5	0.558724735	0.84343964	2.612256908	0.971905435	49	0	16.05786681		9.993903339		46.84337974	11.48325503	0	0	9.278744459	5.001029	1.3418152	0	0
7		MGL03_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	24	59.64525938	32.67201185		1.514497306		0	5.072550848	0.098738063	0.105897593	0.119204877	0.135409052	0.164993643	0.206901785	0.264541479
11		MGL03_03	PM2.5	2.346643885	1.728536893	5.781455963	1.133489214	51	22.52039611	0		0		9.434859455	0	0	0	9.064851701	54.30261493	0	4.677277803	0
9		MGL03_03	PM10	22.34898938	5.334380664	20.63551022	1.516221566	614	37.18466759	2.938499674		1.351868361	47.11365104	0	0.320155337	0	0	0	0	4.067124799	7.024050504	0
10		MGL03_03	PM2.5	0.335234841	0.653325536	2.164064479	1.111684066	19	0	39.22713399		0.892680418		14.45796043	0	0	0	0	0	0	45.42222619	0
14		MGL03_03	PM10	22.12549949	5.307641745	19.44472826	1.359880695	914	31.70518577	0	34.02895331	0.99372454		30.80181777	0	0	0	0	0	0.824926421	1.645393856	0
