Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
1		SF01_01	PM2.5	0.558724735	0.84343964	3.246096719	1.50077349	15	83.77074003	0	11.2804018		0.066961837	0.119389244	0.427794829	0.459251227	0.516844727	0.587875629	0.717617199	0.900733192	1.152389124
3		SF01_01	PM2.5	1.564429257	1.411344463	4.513776341	1.036368677	53	32.189852	0	0		4.659968615	0	7.394717634	16.53866917	0	0	0	27.82491744	11.39187366
2		SF01_01	PM2.5	2.681878726	1.847883667	8.09931577	1.94646977	250	63.54669333	0	0		0	0.019001753	15.08260518	9.01998058	0	0	4.298103228	0	8.033616841
4		SF01_01	PM2.5	2.346643885	1.728536893	5.858353627	1.163842238	114	44.94225979	19.51707155	12.69848645		0	3.076038696	0	0	10.52163839	0	9.244505316	0	0
9		SF01_01	PM2.5	1.45268431	1.360005555	4.853219051	1.29026429	53	70.13243437	0	0		3.02376952	6.601598114	0	0	0	0	0	5.692816153	14.54938948
8		SF01_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	8	36.93131506	34.08643901	4.264277965		0.034721559	7.800585032	0	0	0.283381063	0	2.576233633	14.02304322	0
5		SF01_01	PM2.5	1.340939363	1.306651072	4.142481576	1.018361958	69	26.51833296	10.29342636	0		4.746965319	19.81336027	22.53774852	4.582774267	0	2.089963108	0	0	9.417437017
7		SF01_01	PM2.5	2.234898938	1.68687928	5.595808581	1.114956559	84	53.29090357	0	0		0	27.1188736	0.606682291	1.702653617	3.312427178	0.063442736	13.9050141	0	0
10		SF01_01	PM10	5.698992292	2.693730193	10.0008352	1.396576108	215	58.6489141	13.02192956	11.34914979		1.226609387	7.294464856	0	0	3.53176333	4.927168041	0	0	0
12		SF01_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	8	0	0	19.69550103		0.131153932	0.194121304	10.4750514	8.001374453	3.987196088	29.27494645	0	0	28.24065089
11		SF01_01	PM2.5	1.45268431	1.360005555	4.776321387	1.249700586	46	53.96828651	23.01738709	0.034122882		1.837487519	2.311486565	0.775143923	11.89247742	6.16360195	0	0	0	0
14		SF01_01	PM2.5	1.005704522	1.131593022	3.694289147	1.079894928	44	56.54687881	0	11.06960848		0.134605845	0	8.314304054	16.95784926	0	0	0	0	6.976754218
13		SF01_01	PM10	6.592951867	2.89731031	9.661392493	1.126651715	253	46.05499506	11.83857396	10.53842232	22.94089794	0.443751877	0.385216391	3.586157784	4.211984575	0	0	0	0	0
20		SF01_01	PM10	9.610065434	3.497987327	11.71670725	1.136776139	324	39.5072937	36.49160564	5.176022649		0	5.456048623	0	5.174136907	0	0	0	2.298271097	5.896611139
19		SF01_01	PM2.5	1.45268431	1.360005555	4.590674005	1.154441146	37	64.88916278	0	16.76459014		0	6.366740167	0	0	4.6563752	0	2.223739959	3.958911076	1.140482072
