Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
3		WN02_01	PM2.5	0.670469681	0.923941834	3.246096719	1.250644575	24	0	12.52299994	0.488838321		0	0.022802994	0	67.30459332	17.18518734	0	0	0	2.475580201
2		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	21	72.75975347	0	3.494230658		0.033183818	21.19303197	0.236546551	0.245024567	0.274977623	0.311516575	0.377851631	0.472106878	0.601770729
1		WN02_01	PM2.5	4.246307982	2.325202624	8.09931577	1.229349328	152	35.78107357	18.96116287	7.193491608		0.793504156	0.096636731	0	2.431320213	6.315092742	3.081340156	0	13.29125166	12.0551236
6		WN02_01	PM2.5	1.117449469	1.192803778	3.694289147	0.971905435	57	22.47674763	7.689511031	0		1.34025095	0	1.406709477	4.104932025	0	0	0	62.98183799	0
7		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	19	77.45033503	0	13.83603513		1.401359588	0	0.657833461	0.705920206	0.793847814	0.902803801	1.101657096	1.382326894	1.767879166
8		WN02_01	PM2.5	1.229194416	1.251023157	4.142481576	1.110940318	29	0	44.33554113	21.36293203		0	0	28.22383046	3.046821244	0	3.030869551	0	0	0
9		WN02_01	PM2.5	0.893959575	1.066876133	4.142481576	1.527542937	43	0	0	19.87157315		0	3.21239084	0	0.299291685	46.57765925	30.03908694	0	0	0
11		WN02_01	PM2.5	1.229194416	1.251023157	3.87993653	0.974582929	56	73.90748262	0	3.508761898		0	22.08821476	0.246648816	0.065274508	0	0.08298615	0.100638042	0	0
14		WN02_01	PM2.5	1.564429257	1.411344463	5.487058862	1.531487459	85	61.14501357	0	2.061617933		0	0.014790127	0	2.59632878	21.96941823	12.21283525	0	0	0
22		WN02_01	PM2.5	1.117449469	1.192803778	3.771186811	1.012787506	53	0	52.59943008	12.17490956		0	0.106212788	0	0	0	0	0	35.11945307	0
23		WN02_01	PM2.5	1.676174204	1.46088031	4.513776341	0.967277432	66	38.94468248	18.35478991	0.050028169		0.006535362	0.51271324	0	0	0	0	0	5.595743284	36.5355134
28		WN02_01	PM2.5	1.229194416	1.251023157	3.87993653	0.974582929	45	37.57620454	34.59353149	8.900721371		0.009405326	0	9.503733367	0	0	4.989643395	2.612898871	1.813860238	0
31		WN02_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	13	9.65828523	21.10690027	0		0.018839013	0.028616641	0	0	0	0	0	12.40117997	56.78617954
32		WN02_01	PM10	6.257717027	2.822688927	10.0008352	1.271881813	176	60.64610481	3.873004764	11.63114384		1.132793259	1.770041883	0	0	0	0	0	20.94690353	0
36		WN02_01	PM2.5	0.670469681	0.923941834	2.79790429	0.929130466	47	23.20895046	67.35903025	0.416946039		0	0.042357232	0	0	0	0	0	0	8.972719312
38		WN02_01	PM2.5	3.128858513	1.995942481	9.475745111	2.283657404	84	59.41901207	0	3.335271031		7.445368916	0	0.109581009	0	1.187173091	0.714919064	3.440081701	0	24.34859723
40		WN02_01	PM2.5	0.782214628	0.997971241	3.060449336	0.952872057	37	18.37769449	0	4.199113697		0.026490787	31.35473728	0	0	14.34606314	0	5.523568019	12.5063017	13.66601735
42		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	20	0	5.566238984	0.459534163		0.035668825	12.40362823	0.713675795	2.45224908	2.662475407	0.44154143	0	0	75.26498437
51		WN02_01	PM2.5	1.564429257	1.411344463	4.776321387	1.160436259	80	71.94914222	0	7.313656807		2.159240656	2.063097619	0	0	5.743799731	0	0	10.77106446	0
52		WN02_01	PM2.5	4.805032717	2.473450559	9.552642774	1.511265825	159	39.4392401	0	7.137630135		0	1.652091183	0	2.746343054	12.33702749	3.350655735	13.11888844	5.037652701	15.18046856
58		WN02_01	PM10	6.704696814	2.92176062	14.48275949	2.48950859	245	55.66459894	17.22322851	4.074255377		0	0.031069302	0	0	0	17.27331132	0	0	5.733529478
60		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	24	0	59.5787704	0		0.083163718	34.11235511	0.575200189	0.612774538	0.685385335	0.774355838	0.934962463	1.164020877	1.479016431
61		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	13	62.17184663	0	12.51523048		0	8.890295029	7.980362326	4.443844035	0	0.699030142	0.854960084	1.074034441	1.370399911
62		WN02_01	PM2.5	1.340939363	1.306651072	4.590674005	1.250644575	59	33.80245864	4.005467147	4.150461033		1.310075726	9.28606987	7.481530309	19.04233247	9.677550942	3.704136238	2.30358094	5.236335471	0
64		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	15	0	0	3.743830323		0.036461084	0.711794803	0	0	0	95.50791979	0	0	0
65		WN02_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	20	0	40.68929255	0.625790562		9.558743238	0.483964523	0	0	0	0	0	48.64220619	0
66		WN02_01	PM2.5	0.335234841	0.653325536	1.978417097	0.929130466	21	55.78106046	16.8478325	3.935013339		0.019927433	9.001610428	0.255861529	0	0	0	0	6.44550547	7.713195682
67		WN02_01	PM2.5	2.234898938	1.68687928	5.410161198	1.042203812	52	0	64.55504894	2.874943987		0	0	0	0	0	32.57000744	0	0	0
68		WN02_01	PM2.5	0.893959575	1.066876133	3.508641765	1.095847984	44	86.74428463	7.253040373	2.253803797		1.351003908	0	0.466009649	0	0	0.242319284	1.689532772	0	0
69		WN02_01	PM2.5	0.446979788	0.754395348	2.951699618	1.551124184	22	49.50291216	43.88132393	0.234263856		0	1.055588014	2.31082309	0	0	0	0	3.01509127	0
70		WN02_01	PM2.5	2.123153991	1.644166543	7.913668387	2.347276966	99	65.96291661	0	1.312691532		0	0.053210329	0.183119322	0.633992767	1.124638598	0.248005171	0.306013296	1.715682074	28.45972478
71		WN02_01	PM2.5	0.335234841	0.653325536	2.164064479	1.111684066	38	0	13.53380084	0.249384437		29.67708409	0	0	10.60208306	3.26112248	0	30.58685064	9.809722751	2.279951237
72		WN02_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	51	24.01540428	0.141595199	12.48725504		0	1.378914528	7.572167367	4.447255656	4.995239526	21.29481733	5.709992349	0	17.95735359
73		WN02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	20	39.21129405	29.2245239	0.240394054		0.023205335	0	0	0	2.758804336	0.929551851	11.9256191	15.68660885	0
74		WN02_01	PM2.5	0.893959575	1.066876133	3.246096719	0.937983431	27	0	14.05161619	0		0.362678687	20.99327296	49.72656369	8.542759717	0	6.323107332	0	0	0
76		WN02_01	PM2.5	2.793623673	1.88598837	7.388578295	1.555048696	58	39.9774611	14.23818916	0		0.809909962	42.80226231	0	1.622820832	0	0	0	0.549360691	0
78		WN02_01	PM2.5	2.346643885	1.728536893	5.672706244	1.091248192	81	43.05239618	37.2611016	15.89408219		0	0	0.177949143	0	0.047598712	1.397693437	0	0	2.169171162
