Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
1		TT01_03	PM2.5	1.340939363	1.306651072	4.142481576	1.018361958	90	56.53886199	21.38905972	11.27225235		0	4.151517898	0.01584	0.121562171	0	0	0	0.779786427	5.731124803
2		TT01_03	PM10	14.5268431	4.300715184	28.33167917	4.397071426	623	52.70004272	8.873601258	5.311869085	16.13587141	0.334182545	0	0.14968171	4.600357264	9.146121144	0	2.748279274	0	0
3		TT01_03	PM10	13.40939363	4.131993495	13.50947697	1.083073842	411	68.82898808	0	4.256672412		0	24.01127815	0	0	0	0	0	2.90306583	0
4		TT01_03	PM2.5	3.464093354	2.100147767	6.67784082	1.024407322	132	68.43665242	0	12.69599646		0	0	0	0	5.849123001	13.01823258	0	0	0
5		TT01_03	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	28	71.22997642	0	0		0	4.858243838	2.158442885	2.314209566	2.595415153	2.951375395	3.600173071	4.517836124	5.774326995
6		TT01_03	PM10	10.39228006	3.637562637	24.22104965	4.492263408	468	61.4002049	9.754592925	6.171962246	19.67441738	1.359665114	1.639159024	0	0	0	0	0	0	0
7		TT01_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	20	45.32545209	11.8798472	12.13035733		0.03975264	0	0.841931067	3.047398105	0	0	0	12.88553774	13.84972632
8		TT01_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	13	52.99167633	16.33759886	8.143935353		0.012782581	0.021908795	12.83290535	0	0	6.883395463	2.775793336	0	0
9		TT01_03	PM10	7.375166496	3.06436839	13.06128454	1.84072999	246	39.61380422	1.329681277	2.478269115		0	6.959146261	8.77353996	8.610388637	14.68852758	0.172852713	10.53243056	6.841339171	0
10		TT01_03	PM2.5	1.117449469	1.192803778	3.694289147	0.971905435	69	87.32514381	0	7.201771438		0	4.162545502	0	0	0	0.080208166	0.097703736	1.132631674	0
11		TT01_03	PM2.5	0.446979788	0.754395348	2.426609525	1.048339735	32	44.46391761	0	0		0	0	0	0	0	0.649247039	29.2573601	6.554208696	19.07527894
12		TT01_03	PM2.5	3.352348407	2.065996747	6.940385866	1.143426416	136	30.23126125	14.91677165	2.568834275	31.10198081	0.580693921	3.075955249	0	2.258392237	0	5.480254069	0	0	9.785860032
