Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
1		MG02_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	17	69.74709034	13.24602365	0.584326405		0	0	0	0	0	16.42256528	0	0	0
2		MG02_01	PM2.5	0.893959575	1.066876133	3.246096719	0.937983431	38	95.41931152	0	0		2.584228292	1.099898573	0.080511579	0.086432014	0.097374077	0.11069756	0.135059957	0.169537624	0.216953317
3		MG02_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	10	93.7967658	0	0		0.082188461	0.148533762	0.534748891	0.574634783	0.646852283	0.736553594	0.90045454	1.131157856	1.448107976
8		MG02_01	PM2.5	0.893959575	1.066876133	3.246096719	0.937983431	45	34.51961875	4.542854428	0.362106133		8.155030757	10.93076542	17.7007094	15.6883508	4.84348014	2.63726674	0	0	0.619817106
9		MG02_01	PM2.5	0.670469681	0.923941834	3.060449336	1.111684066	42	74.60061312	0	13.07583749		0.03843052	0	2.089503221	4.887040704	0	0	0	5.308581889	0
11		MG02_01	PM2.5	1.78791915	1.508790696	4.96196877	1.095847984	79	48.00861776	8.858527988	0.974251516		0.214945828	6.391183287	3.000657819	8.659812808	7.769770175	7.74096027	1.46575598	6.915520132	0
12		MG02_01	PM2.5	1.229194416	1.251023157	4.142481576	1.110940318	49	52.50971913	11.79905608	15.06960392		3.789751977	0.156791008	0	0	0	0	0	14.14004862	2.535024472
13		MG02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	27	30.9420228	20.43672055	22.28363305		0.031438918	0.175618532	0	0	1.923135109	0	0	24.20742065	0
14		MG02_01	PM2.5	1.229194416	1.251023157	3.87993653	0.974582929	73	48.67004156	0	8.655577898		0.710648391	3.691403568	6.981056929	7.315967977	14.25202489	5.47615774	0	1.906726696	2.340390533
17		MG02_01	PM2.5	3.017113566	1.959976608	6.044001009	0.963490717	104	45.13516724	10.1858519	3.058622964		2.11775545	3.176576644	0	7.09547624	5.739009753	0	0.684777554	1.257090829	21.54966891
18		MG02_01	PM2.5	1.005704522	1.131593022	4.405026622	1.535383284	28	34.55831409	18.58184636	7.859045267		0.099935452	0	1.92009788	0	0	0	25.69506466	10.14057547	1.145117451
19		MG02_01	PM2.5	4.246307982	2.325202624	7.651123341	1.097056644	173	51.39927268	1.23859467	27.37573385		0	0.929235667	0	0	0	0	0	19.05715615	0
20		MG02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	24	0	0	26.24873221		0.115471729	25.31813085	0	0.593563449	0	0	0	21.45989388	26.26421452
21		MG02_01	PM10	5.475502398	2.640383718	12.87563716	2.409370682	176	65.15946984	0	12.73834556		1.198057365	9.751524031	0	0	0	11.10296845	0	0.049642904	0
23		MG02_01	PM2.5	0.446979788	0.754395348	2.426609525	1.048339735	54	53.21869254	0	3.420577943		0	0.801195484	0	0	11.07201427	5.455381796	3.326310962	3.315014392	19.39081848
24		MG02_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	13	90.9706831	0	7.017760724		0.026672115	0.048230941	0.173779309	0.186601502	0.210188841	0.239043031	0.291801337	0.366360415	0.468876353
25		MG02_01	PM10	10.05704522	3.578411335	16.30738126	2.104205652	306	54.33681011	0	3.891135007	28.94351482	1.299671922	2.917984128	2.12955866	0	0	0	0	3.854022548	2.627299912
26		MG02_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	11	29.1578263	44.31801438	14.70078081		9.6953623	0.053186575	0.187891233	0.201244489	0.226232735	0.256726169	0.3122797	0.391054014	0.499401148
27		MG02_01	PM10	16.31476225	4.557696837	18.65709312	1.697842283	517	56.25414848	0	0.075238687	26.31527781	0	17.35533029	0	0	0	0	0	0	0
28		MG02_01	PM2.5	0.670469681	0.923941834	2.79790429	0.929130466	48	76.79989934	19.54421848	0		0	0	1.534808055	0	0	0	0	2.121071331	0
29		MG02_01	PM2.5	1.78791915	1.508790696	5.410161198	1.302754765	76	72.5744307	0	0		0	0	0	0	0	17.26741046	9.071869403	0.675013382	0.411276799
30		MG02_01	PM2.5	1.117449469	1.192803778	4.142481576	1.22203435	40	11.44522354	5.779984221	9.465721995		5.998133495	0.716820778	0	4.431068525	5.469418317	0	3.109411336	3.086192533	50.49802661
31		MG02_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	44	17.99566895	0	3.937429935		0	2.68674884	2.310330421	1.286764536	0	0	0	6.151555851	65.63150287
32		MG02_01	PM2.5	1.78791915	1.508790696	4.776321387	1.015381726	103	42.79087484	0	3.717537224		3.320833296	27.3805052	0	0	0	15.79699814	0.122241676	0	6.871002913
33		MG02_01	PM2.5	3.017113566	1.959976608	6.306546055	1.049014815	161	50.46819448	0	0	35.38083136	2.859738655	0	0	0	0	1.743279584	2.500374056	0.455972832	6.591617316
34		MG02_01	PM2.5	0.893959575	1.066876133	3.322994383	0.982950097	38	21.09492272	21.64657861	9.920977056		0	0.012897169	0.86265197	1.162351761	4.065656662	6.367622316	0	28.03966105	6.826674193
35		MG02_01	PM2.5	0.558724735	0.84343964	2.612256908	0.971905435	41	38.92935812	6.274432689	13.78847361		2.28584446	0.020001836	3.440910578	5.716286227	4.648372531	0	0	0	24.89631772
38		MG02_01	PM2.5	1.005704522	1.131593022	4.21937924	1.408694622	38	71.34408355	0	4.453354701		0.012358701	9.321212769	0	0	0	14.86898661	0	0	0
39		MG02_01	PM2.5	0.670469681	0.923941834	2.79790429	0.929130466	42	39.70007598	0	3.977900371		1.388814393	2.858568355	0.832944456	0	0	0	4.08134684	35.42062938	11.73972338
40		MG02_01	PM2.5	1.117449469	1.192803778	4.142481576	1.22203435	41	31.03183806	2.841056511	7.710528374		0.574788684	7.72492215	26.41219199	20.79430372	2.910357527	0	0	0	0
41		MG02_01	PM2.5	0.558724735	0.84343964	2.612256908	0.971905435	14	38.60507309	0	9.39348042		0.03726088	0.130161131	0	0	0	0	1.810310408	50.02370477	0
