Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
106		WN02_03	PM2.5	0.893959575	1.066876133	3.508641765	1.095847984	34	3.587193787	1.611326635	11.01795584		1.911106892	16.98852181	0	0	9.320577234	54.12963629	1.433677878	0	0
107		WN02_03	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	29	43.27762127	0	0		0.054622936	13.02087307	36.83414459	0	0	6.812732667	0	0	0
108		WN02_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	16	69.27193403	0	0		0.443268847	0.756883621	2.660051174	2.853913978	3.199822083	3.641536832	4.446798563	5.584809929	7.140984386
109		WN02_03	PM2.5	0.446979788	0.754395348	2.426609525	1.048339735	25	77.0440042	16.90080762	0		0	0	0	0	0.640677661	1.528603211	1.335163321	1.118452661	1.432287227
110		WN02_03	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	13	31.66622818	0	0		0.023583625	0.392274931	2.953800187	3.650813177	0	0	0	52.51841545	8.794894069
111		WN02_03	PM2.5	2.458388832	1.769213915	5.781455963	1.081966977	115	45.27317286	14.07747716	0		4.256639257	13.35470676	1.869505458	4.512670636	0	0	0	16.65582508	0
112		WN02_03	PM2.5	0.670469681	0.923941834	3.508641765	1.461130645	43	34.7728312	47.15003073	5.153155327		0.034846074	12.47177944	0	0	0.084065436	0.089245953	0.108412199	0.135638646	0
114		WN02_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	26	85.67213416	0	10.78292951		0.053655886	0	0	0.36985185	0.416343007	0.473567192	0.577926589	0.725402636	0.928191934
113		WN02_03	PM2.5	2.793623673	1.88598837	6.044001009	1.040569974	104	29.27860916	15.25581181	0.229118322	48.12753499	0.68998239	1.704561897	0	0	0	0	4.714368656	0	0
116		WN02_03	PM2.5	1.117449469	1.192803778	3.694289147	0.971905435	46	72.1807003	0	0		2.388530038	0	7.338003814	5.077582225	1.729170419	1.965068094	2.408538386	3.033719212	3.878687695
117		WN02_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	26	0	61.797297	0		16.42693579	18.43991578	0.11729683	0.125083409	0	0	0	3.093474731	0
122		WN02_03	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	24	65.50691128	6.765294075	0		17.89597571	7.997170836	0.167075743	0.17868313	0.200627674	0.227371254	0.275964546	0.344985514	0.439944118
121		WN02_03	PM2.5	0.446979788	0.754395348	2.426609525	1.048339735	34	90.1206553	0	6.840764731		0.040423594	0.072917383	0.262449123	0.281832949	0.317380438	0.361024868	0.440805359	0.553450873	0.708305743
