Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Cl Wt%	Ca Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
3		DI01_01	PM2.5	0.558724735	0.84343964	2.689154571	1.029968091	30	28.31943631	13.76207024	0	0.059228204	0	1.537660416	0	0	26.23479068	19.49978471	7.167866826	3.419169039
4		DI01_01	PM10	6.928186708	2.970057456	14.96280397	2.571559193	224	42.11771488	21.51994258	0	12.09506541	2.397791483	1.497952826	0	3.602204472	16.76933467	0	0	0
1		DI01_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	10	79.98455167	0	0	0.278443098	0.486684311	1.728159375	1.855935715	2.084202133	2.373533696	2.901220322	3.644416109	4.662854224
5		DI01_01	PM2.5	2.346643885	1.728536893	5.410161198	0.992575059	104	40.12465179	29.42522764	1.81074515	1.94715187	0	15.23462832	10.48238277	0.975212082	0	0	0	0
6		DI01_01	PM2.5	0.893959575	1.066876133	3.246096719	0.937983431	40	30.95523119	32.35225976	13.76573741	0	0	0	0	8.948262036	0	4.027967528	7.706003636	2.244538814
7		DI01_01	PM10	12.627179	4.009666276	13.50947697	1.150166911	462	52.86014676	17.07277894	15.56153148	0.382123096	0.918371882	0	0	0	1.588478312	0	8.135124296	3.481444716
8		DI01_01	PM2.5	1.676174204	1.46088031	4.96196877	1.168904516	69	24.72858876	10.94226614	6.814651191	0	0	6.271272898	10.84402427	26.25341415	4.01943922	6.911961734	3.21437344	0
9		DI01_01	PM2.5	0.335234841	0.653325536	1.978417097	0.929130466	27	6.287887692	0	16.94126129	0.225832267	0	0	0	0	0	0	9.584332258	66.96068645
																				
