Id	Area	Field	Class	Area (?m²)	ECD (?m)	Perimeter (?m)	Shape	Count	O Wt%	F Wt%	Al Wt%	Si Wt%	Cl Wt%	Ca Wt%	Fe Wt%	La Wt%	Ce Wt%	Pr Wt%	Nd Wt%	Sm Wt%	Gd Wt%	Dy Wt%
91		OC03_01	PM2.5	0.782214628	0.997971241	3.060449336	0.952872057	37	37.11617887	38.89170587	0.227960781		0.012627087	17.1544075		0	3.203141689	3.393979743	0	0	0	0
90		OC03_01	PM2.5	0.558724735	0.84343964	3.060449336	1.33402088	29	24.37203825	60.62743664	0		0.063667324	11.36575863		1.974598505	1.596500352	0	0	0	0	0
94		OC03_01	PM2.5	0.893959575	1.066876133	3.508641765	1.095847984	23	81.31353855	0	15.62663615		0.031774541	0.766988844		0.203464949	0.218305481	0.24574066	0.279289368	0.340564852	0.427250145	0.546445465
93		OC03_01	PM2.5	0.670469681	0.923941834	2.874801954	0.980904789	20	43.1940794	52.95457244	0.471115112		0.045237748	0.081242091		0.292015704	0.31355645	0.353042595	0.401585689	0.490301615	0.615542475	0.787699129
92		OC03_01	PM2.5	0.782214628	0.997971241	3.694289147	1.388436336	19	0	10.37346348	0.239373231		1.406805217	28.40948403		42.07702875	0	0	13.00459653	4.489259049	0	0
97		OC03_01	PM2.5	2.011409044	1.600314199	5.301411479	1.111918013	68	81.13390803	0	14.94200379		2.622830495	0.017031921		0	0.126238191	0.740815466	0	0.091272016	0.188624079	0.137273327
96		OC03_01	PM2.5	1.229194416	1.251023157	3.87993653	0.974582929	27	40.84383249	7.591730356	5.195137858		17.04087257	0		2.343786694	11.85692474	6.415400654	2.045361511	0	6.666947901	0
95		OC03_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	14	21.85113281	13.63005042	18.15744042		0.019132644	0.030589811		0	0	29.18110788	0	5.224623531	7.372327149	4.533599317
98		OC03_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	40	63.08047175	14.51161802	0		0.988644361	0.036446517		0	0	0	0	0.679453555	20.70336789	0
100		OC03_01	PM2.5	1.229194416	1.251023157	4.142481576	1.110940318	43	38.78662586	12.9150629	10.47654748		0.210577389	0.23777436		0	0	0	0	0	6.74238205	30.63103259
99		OC03_01	PM2.5	2.570133779	1.808976496	8.09931577	2.03109889	87	65.94719291	0	3.661984205		7.866808772	0.457921252		0	0	11.34266928	0	10.72342843	0	0
101		OC03_01	PM10	6.257717027	2.822688927	10.18648259	1.319540455	269	73.77766371	4.810796678	3.737232089		5.708889291	0.718062092		3.860300779	0	0	0	0	7.387046516	0
102		OC03_01	PM2.5	2.123153991	1.644166543	8.361860816	2.620683113	87	46.95292711	9.576782584	5.452310294		0.70033567	0		5.269407853	4.681000859	2.180593275	4.307478294	17.75633991	0	3.122827783
104		OC03_01	PM2.5	2.458388832	1.769213915	5.672706244	1.041646001	116	40.84513485	30.20319641	2.651675418		0	10.63826159		0	0	4.371358082	0.210089888	0	0	11.08028591
105		OC03_01	PM10	9.945300275	3.55847574	12.05614996	1.163026254	269	51.8060565	13.43528479	20.28557062		0	3.432518616		1.635328308	0	0.96525643	0	2.27947738	6.160506606	0
106		OC03_01	PM2.5	0.558724735	0.84343964	2.689154571	1.029968091	36	0	41.9500798	0		20.28883547	0		27.7423054	2.951020561	0	2.847705409	1.624189317	0	2.595856786
107		OC03_01	PM2.5	0.446979788	0.754395348	2.164064479	0.83376305	8	92.85715222	0	0		0.094962132	0.171197264		0.615733117	0.661664316	0.744675798	0.848017819	1.036801189	1.302448008	1.667344384
109		OC03_01	PM2.5	1.78791915	1.508790696	4.590674005	0.937983431	56	22.24786133	0	0		0	66.50878191		0.512182061	5.40497303	5.326196551	0	0	0	0
112		OC03_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	14	30.14780283	44.94993687	0.584124168		22.45244533	0.047099622		0.165252644	0.176834292	0.198648358	0.225240737	0.273611792	0.342276762	0.436737435
110		OC03_01	PM2.5	0.223489894	0.533438066	1.530224668	0.83376305	18	31.37760758	0	0		5.055406317	23.80148619		19.12429035	0	0	0	3.07822302	17.56298244	0
111		OC03_01	PM2.5	0.670469681	0.923941834	2.79790429	0.929130466	16	2.723095566	0	0		8.430463076	3.659881651		18.52929443	25.75601339	28.9347291	0	11.96652055	0	0
