93, , ,3500, ,1, ,28/06/2023,09:05:32,Phoenix dactylifera, NO,-,-, , ,,800,1028647,4863,27320,22457,5108,5359,6433,10938,22109,0.178,0.822,9.9021,4.618,0.2705,0.768,0.1118,0.233,45.8449,39.4933,0.0573,1.048,0.1865,0.8615,0.6284,0.2,0.822,0.7295,0.5996,0.3181,0.1907,4863,865.6211,3997.37888,2916.01999,927.5656,27320,4863,22457,16382,5211,0.9542,4.618,2.6966,11.882,0.4665,5.5429,1.0749,0.7437,0.0002,0,893,5386,36261,285902,30875,249641,742745
94, , ,3500, ,1, ,28/06/2023,09:05:42,Phoenix dactylifera, NO,-,-, , ,,700,1109336,5838,34670,28832,6181,6540,8182,16838,29420,0.1684,0.832,7.8111,4.939,0.3815,0.8179,0.1245,0.271,38.5155,27.3577,0.055,0.8541,0.1438,0.7103,0.4393,0.129,0.8316,0.6185,0.5143,0.2944,0.1514,5838,983.0471,4854.95287,3002.68866,884.0352,34670,5838,28832,17832,5250,1.1708,4.939,1.6211,9.373,0.4173,3.9112,0.9719,0.5923,0.0001,0,1145,6882,42914,303946,36032,261032,805390
95, , ,3500, ,1, ,28/06/2023,09:05:54,Phoenix dactylifera, NO,-,-, , ,,600,843412,5687,36110,30423,6155,6598,8747,18992,32010,0.1575,0.843,6.3033,5.35,0.4373,0.8652,0.1456,0.3353,27.7625,21.2835,0.0463,0.9099,0.1433,0.7666,0.4314,0.103,0.8425,0.5627,0.4741,0.2395,0.1135,5687,895.6513,4791.34868,2695.93093,645.7131,36110,5687,30423,17118,4100,1.099,5.35,1.2866,7.564,0.3149,2.3822,0.8787,0.377,0.0001,0,1205,7182,42655,279157,35473,236502,564255
96, , ,3500, ,1, ,28/06/2023,09:06:04,Phoenix dactylifera, NO,-,-, , ,,600,765236,4937,28198,23261,5271,5578,6992,13338,24092,0.1751,0.825,7.0262,4.712,0.3612,0.8235,0.132,0.2945,32.9375,26.8565,0.0549,0.9884,0.1731,0.8154,0.5209,0.144,0.8249,0.6388,0.527,0.2763,0.1456,4937,864.3864,4072.61355,2601.73842,718.8922,28198,4937,23261,14860,4106,1.0117,4.712,1.7688,8.431,0.3818,3.2192,0.9259,0.5078,0.0002,0,923,5523,34885,250816,29362,215931,514420
97, , ,3500, ,1, ,28/06/2023,09:06:16,Phoenix dactylifera, NO,-,-, , ,,700,476888,2852,15420,12568,3019,3188,3874,6661,12682,0.185,0.815,7.6956,4.407,0.3031,0.7821,0.1345,0.2711,37.9844,33.9722,0.0543,1.0973,0.203,0.8944,0.6233,0.195,0.815,0.6969,0.568,0.3126,0.1776,2852,527.4905,2324.50947,1620.01738,506.4057,15420,2852,12568,8759,2738,0.9113,4.407,2.2996,9.235,0.4547,4.1994,0.9654,0.6232,0.0003,0.0001,499,2992,19728,153673,16736,133946,323215
98, , ,3500, ,1, ,28/06/2023,09:06:27,Phoenix dactylifera, NO,-,-, , ,,600,601832,4596,25378,20782,4902,5185,6506,13328,22086,0.1811,0.819,5.8402,4.522,0.4202,0.8416,0.1362,0.3064,28.9989,21.1437,0.0483,0.8904,0.1612,0.7291,0.4228,0.115,0.8189,0.5798,0.4748,0.2732,0.1297,4596,832.3436,3763.6564,2182.27599,596.1869,25378,4596,20782,12050,3292,1.1231,4.522,1.38,7.008,0.3759,2.6343,0.8456,0.4207,0.0002,0,824,4926,29828,208302,24902,178474,393530
99, , ,3500, ,1, ,28/06/2023,09:06:41,Phoenix dactylifera, NO,-,-, , ,,600,820653,5736,31861,26125,6156,6535,8322,16970,27830,0.18,0.82,5.3762,4.555,0.43,0.8457,0.1451,0.33,31.4522,24.1337,0.0524,0.9358,0.1685,0.7673,0.4374,0.118,0.82,0.57,0.4674,0.2707,0.1265,5736,1032.66363,4703.33637,2680.85672,725.709,31861,5736,26125,14891,4031,1.0686,4.555,1.3255,6.451,0.3712,2.3947,0.8097,0.3792,0.0001,0,1035,6164,36954,254453,30790,217499,566200
100, , ,3500, ,1, ,28/06/2023,09:06:50,Phoenix dactylifera, NO,-,-, , ,,700,731263,4756,25651,20895,5033,5327,6600,13353,21956,0.1854,0.815,5.9669,4.393,0.4114,0.8232,0.1407,0.2942,35.0367,25.0505,0.0501,0.8777,0.1627,0.715,0.4208,0.126,0.8146,0.5886,0.4794,0.3005,0.144,4756,881.8189,3874.18112,2280.19524,685.0969,25651,4756,20895,12298,3695,1.1393,4.393,1.4305,7.16,0.4295,3.0754,0.8549,0.4879,0.0002,0,829,4962,30315,213873,25353,183558,517390
101, , ,3500, ,1, ,28/06/2023,09:07:00,Phoenix dactylifera, NO,-,-, , ,,600,854200,5710,32082,26372,6084,6450,8120,16737,27667,0.178,0.822,6.0434,4.619,0.4181,0.8326,0.1388,0.3046,32.4301,23.6258,0.0541,0.8863,0.1577,0.7285,0.4239,0.122,0.822,0.5819,0.4783,0.2877,0.1376,5710,1016.27392,4693.72608,2731.12493,785.788,32082,5710,26372,15345,4415,1.1283,4.619,1.3916,7.252,0.4039,2.9293,0.8605,0.4668,0.0001,0,1046,6256,37979,266610,31723,228631,587590
102, , ,3500, ,1, ,28/06/2023,09:07:09,Phoenix dactylifera, NO,-,-, , ,,600,788659,5608,30564,24956,5979,6342,8000,16240,26501,0.1835,0.817,5.4397,4.45,0.426,0.8372,0.1455,0.3195,31.6416,23.7292,0.0527,0.9185,0.1685,0.7499,0.4304,0.122,0.8165,0.574,0.4687,0.2836,0.1329,5608,1028.97736,4579.02264,2628.22248,745.4948,30564,5608,24956,14324,4063,1.0888,4.45,1.3473,6.528,0.396,2.5847,0.8148,0.4124,0.0001,0,989,5903,35619,247579,29715,211961,541080
103, , ,3500, ,1, ,28/06/2023,09:07:20,Phoenix dactylifera, NO,-,-, , ,,600,883896,5657,32028,26371,6079,6485,8302,17118,27794,0.1766,0.823,5.4092,4.662,0.4346,0.8394,0.154,0.3343,33.5573,25.8148,0.0559,0.9343,0.165,0.7693,0.4349,0.124,0.8234,0.5654,0.4655,0.284,0.1322,5657,999.17725,4657.82275,2633.50412,747.8375,32028,5657,26371,14910,4234,1.0703,4.662,1.3009,6.491,0.3966,2.5743,0.8123,0.4107,0.0001,0,1045,6219,37155,256081,30936,218926,627815
104, , ,3500, ,1, ,28/06/2023,09:07:46,Phoenix dactylifera, NO,-,-, , ,,900,778613,5481,26459,20978,5764,6032,7105,11284,21426,0.2072,0.793,7.0889,3.827,0.2766,0.7601,0.1278,0.258,37.1554,34.6605,0.0413,1.1766,0.2437,0.9329,0.6748,0.224,0.7928,0.7234,0.5735,0.3317,0.1902,5481,1135.39291,4345.60709,3143.51166,1042.5894,26459,5481,20978,15175,5033,0.8499,3.827,2.615,8.507,0.4963,4.2215,0.9298,0.6255,0.0001,0,833,5006,33502,277163,28496,243661,501450
105, , ,3500, ,1, ,28/06/2023,09:08:08,Phoenix dactylifera, NO,-,-, , ,,900,861544,5733,29879,24146,6010,6287,7385,11985,24114,0.1919,0.808,9.2168,4.212,0.2589,0.7612,0.1147,0.2281,35.7204,31.462,0.0397,1.0899,0.2091,0.8808,0.6527,0.21,0.8081,0.7411,0.5989,0.3222,0.1929,5733,1100.01302,4632.98698,3433.39141,1106.15298,29879,5733,24146,17894,5765,0.9175,4.212,2.8621,11.06,0.4753,5.257,1.0438,0.7207,0.0001,0,960,5794,39257,327844,33463,288586,533700
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Of File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
